"parent_id,""child_id"""
"count_prolong_gli_185,insurance_prolong_all"
"count_prolong_gli_mortgage_consult,insurance_prolong_all"
"count_prolong_gli_mortgage_consult_185,insurance_prolong_all"
"count_proto_for_type,fields_for_calculating_sale_conversion"
"count_proto_for_type,source_photo_category"
"count_recall_crm_stat,crm_stat_calls_omni_new_final"
"count_recall_crm_stat_internal,crm_stat_calls_omni_internal_final"
"count_recall_crm_stat_internal,mortgage_calls"
"count_rieltor_of_manager,manager_groups_count"
"count_sprites,newhouse_audit_final"
"count_user_for_manager_stazh,manager_groups_count"
"count_user_for_manager_stazh_new,manager_groups_count"
"count_user_google,ch_count_user_google"
"count_user_google,deals_new"
"count_user_group_everyday,deals_new"
"count_user_group_everyday,indicators_for_the_comission_widget_mana"
"count_user_group_everyday,indicators_for_the_margin_widget_manager"
"count_user_in_rop,ch_count_user_in_rop"
"count_user_in_rop,deals_new"
"count_user_in_rop,last_count_user_in_rop"
"count_users_by_city_slice2,ch_count_users_by_city_slice2_all"
"count_users_by_city_slice2,count_users_by_city_slice2_all"
"count_users_by_city_slice2_all,deals_new"
"count_users_by_city_slice2_all,indicators_for_the_connission_widget_cit"
"count_users_by_city_slice2_all,indicators_for_the_margin_widget_city"
"count_users_by_city_slice2_now,ch_count_users_by_city_slice2_all"
"count_users_by_city_slice2_now,count_users_by_city_slice2_all"
"count_users_by_city_slice2_old_bi,ch_count_users_by_city_slice2_all"
"count_users_by_city_slice2_old_bi,count_users_by_city_slice2_all"
"count_users_stazh_all_city,ch_count_users_stazh_all_city"
"count_users_stazh_all_city,deals_new"
"count_users_stazh_all_city,pokaz_ries_mobile"
"count_users_stazh_all_city,slice_count_users_stazh_all_city"
"count_user_stazh_in_city,ch_count_user_stazh_in_city"
"count_view_cian,voronka_sale_object"
"count_view_object,voronka_sale_object"
"count_view_site_30,object_ddu_final"
"created_objects_from_2015,beginner_adaptation_object"
"created_objects_from_2015,count_flats_bg"
"created_objects_from_2015,objects_convertion"
"crm_activities_activities,crm_deals_activities"
"crm_count_statistic,crm_stat_calls_omni_barnaul_new_final"
"crm_count_statistic,crm_stat_calls_omni_new_final"
"crm_count_statistic_internal,crm_stat_calls_omni_internal_final"
"crm_count_statistic_internal,mortgage_calls"
"crm_deals_activities,meet_ticket"
"crm_purchaser,open_ticket_with_purchaser"
"crm_purchaser,voronka_sale_object"
"crm_stat_calls_omni2_max_hangup_dialog,omnichat_new"
"crm_stat_calls_omni2_new_1,crm_stat_calls_omni2_max_hangup_dialog"
"crm_stat_calls_omni_barnaul,crm_stat_calls_omni_barnaul_new_final"
"crm_stat_calls_omni_internal,count_recall_crm_stat_internal"
"crm_stat_calls_omni_internal,crm_count_statistic_internal"
"crm_stat_calls_omni_internal,crm_stat_calls_omni_internal_final"
"crm_stat_calls_omni_internal,max_hangup_dialog_answered"
"crm_stat_calls_omni_internal,mortgage_calls"
"crm_stat_calls_omni_internal,omni_dialog_transfer"
"crm_stat_calls_omni_internal,omni_max_hangup_dialog_internal"
"crm_stat_calls_omni_max_hangup_dialog,crm_omni_ticket_tild"
"crm_stat_calls_omni_max_hangup_dialog,crm_stat_calls_omni_barnaul_new_final"
"crm_stat_calls_omni_max_hangup_dialog,crm_stat_calls_omni_new_final"
"crm_stat_calls_omni_max_hangup_dialog,omnichat_new"
"crm_stat_calls_omni_new_1,count_recall_crm_stat"
"crm_stat_calls_omni_new_1,crm_count_statistic"
"crm_stat_calls_omni_new_1,crm_omni_ticket_tild"
"crm_stat_calls_omni_new_1,crm_stat_calls_omni_internal_final"
"crm_stat_calls_omni_new_1,crm_stat_calls_omni_max_hangup_dialog"
"crm_stat_calls_omni_new_1,crm_stat_calls_omni_new_final"
"crm_stat_calls_omni_new_final,params_tyumen_cks_service"
"crm_ticket_id,voronka_ticket_buyer"
"currencies,commision_sum"
"currencies,commission_sum_new"
"currencies,deals_new"
"currencies,dr_leases_salary"
"currencies,pokaz_ries_mobile"
"dashboard_dashboards,dashboard_usage_stats"
"dashboard_user_actions,dashboard_usage_stats"
"dashboard_widgets,dashboard_usage_stats"
"date_change_hot_objects,last_date_change_hot_objects"
"date_layout_rieltor,ticket_layout_date"
"date_load_layouts,date_layout_rieltor"
"date_load_layouts,date_load_layouts_ticket"
"date_load_layouts,last_user_load_layout"
"date_load_layouts_ticket,all_ticket_166"
"date_proverki,final_date_proverki"
"date_uploads_and_premium_msk,all_uploads_to_sites_moskow"
"days_without_ries2,user_login"
"days_without_ries2,users_login_union"
"ddu_object,object_ddu_final"
"deal_client_agent,all_deals"
"deal_region_ticket,dr_deals_payments"
"deal_region_ticket,ost_contract_commission_new"
"deal_region_ticket,regional_ticket_and_deal"
"deals_76,count_commission_rieltor"
"deals_76,deals_new"
"deals_76,po_deals_buy"
"deals_76,risk_zone_avg_zp_city"
"deals_76,risk_zone_deals"
"deals_76,ticket_analiz"
"deals_76_new,deals_76"
"deals_buy_mortgage,deals_buy_mortgage_final"
"deals_buy_mortgage,insurance_deals_buy_mortgage"
"deals_buy_mortgage,insuranse_deal_month"
"deals_buy_mortgage,mortgage_deal_ticket"
"deals_buy_mortgage,mortgage_with_us"
"deals_buy_mortgage_final,beginner_adaptation_deal_mortgage"
"deals_buy_mortgage_final,cnt_realtors_with_mortgage"
"deals_buy_sell,mortgage_deal_ticket"
"deals_deal_stages,bron_stage_from_crm"
"deals_deal_stages,crm_deals_activities"
"deals_ip,deal_ticket_audit_264"
"deals_lease,deals_sease_new_payment"
"deals_new,indicators_for_the_comission_widget_mana"
"deals_new,indicators_for_the_connission_widget_cit"
"deals_nsk_finish,deals_nsk_finish_2"
"deals_nsk_finish_2,deals_nsk_finish_2_rown"
"deals_nsk_pre_new,deals_nsk_finish"
"deals_sell,deals_buy_sell"
"deal_ticket_audit,deal_ticket_audit_264"
"deal_ticket_security,deal_ticket_audit_264"
"deleted_object,analitic_object_vibit_2"
"deleted_object,object_delete"
"deleted_object,reason_delete_prozvon"
"deleted_object,status_flats"
"deleted_reasons_objects,deleted_object"
"deleted_reasons_objects,object_all_final"
"deposit_buy,converse_deposit"
"deposit_other_agency,converse_deposit"
"deposit_sell,converse_deposit"
"deposit_ticket_all,voronka_ticket_buyer"
"diff_analitic_likvid,diff_all_analitic_likvid"
"diff_change_objects_logs_status,diff_objects_all_fields"
"diff_flats,diff_objects_all_fields"
"diff_object_additional_fields,diff_objects_all_fields"
"diff_objects,diff_objects_all_fields"
"diff_objects_add_features_more,diff_objects_all_fields"
"diff_ost_ticket,diff_objects_all_fields"
"diff_photos,diff_photos_object"
"diff_photos_additional_fields,diff_photos_object"
"diff_photos_object,diff_objects_all_fields"
"district_exchange_chain,district_exchange"
"districts,active_object_slise_2"
"districts,active_objects_photos"
"districts,all_uploads_to_sites_moskow"
"districts,bg_new"
"districts,bi_expose_flats_objects"
"districts,cottages_active_objects_cslice"
"districts,created_objects_from_2015"
"districts,deals_76"
"districts,deals_sell"
"districts,deleted_object"
"districts,district_exchange"
"districts,dr_deals_payments"
"districts,object_additional_fields_all_new"
"districts,objects_for_purchaser"
"districts,objects_for_redemption"
"districts,object_type_count"
"districts,sell_cottages_document"
"districts,site_views_new"
"districts_rating,districts_rating_itog"
"districts_rating_itog,object_ddu_final"
"dobrovol_8,big_insurance_final"
"dobrovol_8_city,big_insurance_final_city"
"dobrovol_strah,dobrovol_8"
"dobrovol_strah,dobrovol_8_city"
"dr_advanced_report,dr_advansed_report_min"
"dr_commission,commision_sum"
"dr_deals_commissions_final,all_deals"
"dr_deals_commissions_final,beginner_adaptation_commission"
"dr_deals_commissions_final,closed_month_correction_group"
"dr_deals_commissions_final,closed_month_sum_deal_type"
"dr_deals_commissions_final,commission_prospective"
"dr_deals_commissions_final,correction_group"
"dr_deals_commissions_final,deal_client_agent"
"dr_deals_commissions_final,dr_deals_group_group"
"dr_deals_commissions_final,sale_commission"
"dr_deals_commissions_final,sum_deal_type"
"dr_deals_group_group,closed_month_count_deal_type"
"dr_deals_group_group,count_deal_type"
"dr_deals_payments,deals_nsk_finish_2"
"dr_leases_salary,lease_group_parametr"
"ekb_deposit_summ,deposit_buy"
"ekb_deposit_summ,deposit_other_agency"
"ekb_deposit_summ,deposit_sell"
"e_offices,all_ticket_166"
"e_offices,deals_buy_mortgage_final"
"e_offices,deals_new"
"e_offices,e_offices_group"
"e_offices,mortgage_action_final"
"e_offices,ost_contract_commission_new"
"e_offices,srez_po_baze_rieltorov_all"
"etapy_zayavok_v_srm,params_moscow_user"
"exclusive_objects,paper_sites_summ_2017"
"exist_clients,all_uploads_to_sites_moskow"
"exist_clients,calls_kvint_ries"
"exist_clients,change_exist_client_phone_crm_final"
"exist_clients,change_phone_final"
"exist_clients,count_reauest_client_arenda"
"exist_clients,crm_omni_ticket_tild"
"exist_clients,double_region_ticket"
"exist_clients,dr_advansed_report_min"
"exist_clients,for_project_151216_tickets"
"exist_clients,for_project_151216_tickets_new"
"exist_clients,i_ticket_work_res"
"exist_clients,mortgage_calls"
"exist_clients,mort_online_phone_metric_group"
"exist_clients,not_region_ticket"
"exist_clients,nsk_sites_paper"
"exist_clients,object_care_all"
"exist_clients,pokaz_ries_mobile"
"exist_clients,rebuild_insurance_ticket"
"exist_clients,regional_ticket_city_ticket"
"exist_clients,ries_modul_final"
"exist_clients,ticket_care"
"exist_clients,ticket_date_call"
"exist_clients,ticket_is_google"
"exist_clients,ticket_newhouses_and_build"
"exist_clients,voronka_sale_object"
"exist_objects,deals_sell"
"exist_objects,ticket_analiz"
"extracts,count_egrn_object"
"f1c_fees_compensations,payment_nalogi_new"
"first_date_approved_mort,count_pokaz_podbor_af_approved"
"first_deleted_date,created_objects_from_2015"
"first_deleted_date,fields_for_calculating_sale_conversion"
"first_deposit_hr_users,hr_realtors_new"
"flats,active_object_slise_2"
"flats,all_ticket_166"
"flats,change_photo_source_final"
"flats,created_objects_from_2015"
"flats,deals_76"
"flats,deals_buy_mortgage_final"
"flats,deleted_object"
"flats,dr_deals_payments"
"flats,object_additional_fields_all_new"
"flats,objects_for_purchaser"
"flats,objects_for_redemption"
"flats,slice_active_secondary_flats"
"flats,source_photo_category"
"flats,voronka_sale_object"
"flats_cottages_offices,active_objects_photos"
"flats_cottages_offices,all_uploads_to_sites_moskow"
"flats_cottages_offices,belgorod_object_paper"
"flats_cottages_offices,bi_expose_flats_objects"
"flats_cottages_offices,deals_sell"
"flats_cottages_offices,error_all_upload"
"flats_cottages_offices,exclusive_object_all"
"flats_cottages_offices,notes_date_change"
"flats_cottages_offices,object_care_all"
"flats_cottages_offices,objects_for_purchaser"
"flats_cottages_offices,other_params_moscow_user"
"flats_cottages_offices,params_moscow_user"
"flats_cottages_offices,site_views_new"
"flats_cottages_offices,transfer_objects"
"flats_cottages_offices,voronka_sale_object"
"flats_dinamik_newhoouses,count_yesterday_and_today"
"flats_for_purchaser,object_and_suitable_ticket_new"
"for_project_151216_requests,statistic_call_asterisk_group_project"
"for_project_151216_tickets_new,for_project_151216_tickets_new_final"
"for_project_151216_tickets_new_final,statistic_call_asterisk_group_project"
"garages,object_additional_fields_all_new"
"gd_pedestrian_all,ch_gd_pedestrian_all"
"gd_pedestrian_all,count_gd_pedestrian_all"
"gd_pedestrian_clients_abakan,gd_pedestrian_all"
"gd_pedestrian_clients_abakan2020,gd_pedestrian_all_2020"
"gd_pedestrian_clients_abakan2022,gd_pedestrian_all_2020"
"gd_pedestrian_clients_anapa,gd_pedestrian_all"
"gd_pedestrian_clients_astana,gd_pedestrian_all"
"gd_pedestrian_clients_astana_aug,gd_pedestrian_all"
"gd_pedestrian_clients_astr,gd_pedestrian_all"
"gd_pedestrian_clients_barnaul,gd_pedestrian_all"
"gd_pedestrian_clients_belgorod,gd_pedestrian_all"
"gd_pedestrian_clients_chebarkul,gd_pedestrian_all"
"gd_pedestrian_clients_chel,gd_pedestrian_all"
"gd_pedestrian_clients_hot_key,gd_pedestrian_all"
"gd_pedestrian_clients_irkutsk,gd_pedestrian_all"
"gd_pedestrian_clients_kal,gd_pedestrian_all"
"gd_pedestrian_clients_kazan,gd_pedestrian_all"
"gd_pedestrian_clients_kemerovo_2020,gd_pedestrian_all_2020"
"gd_pedestrian_clients_kemerovo_2021,gd_pedestrian_all_2020"
"gd_pedestrian_clients_kemerovo_2022,gd_pedestrian_all_2020"
"gd_pedestrian_clients_kotlas,gd_pedestrian_all"
"gd_pedestrian_clients_krasn,gd_pedestrian_all"
"gd_pedestrian_clients_lipetck,gd_pedestrian_all"
"gd_pedestrian_clients_miass,gd_pedestrian_all"
"gd_pedestrian_clients_msk,gd_pedestrian_all"
"gd_pedestrian_clients_nab_chel,gd_pedestrian_all"
"gd_pedestrian_clients_neft,gd_pedestrian_all"
"gd_pedestrian_clients_new_ufa_2020,gd_pedestrian_all_2020"
"gd_pedestrian_clients_nizhnevartovsk,gd_pedestrian_all"
"gd_pedestrian_clients_novokuzn,gd_pedestrian_all"
"gd_pedestrian_clients_nsk,gd_pedestrian_all"
"gd_pedestrian_clients_nur_sultan,gd_pedestrian_all_2020"
"gd_pedestrian_clients_nur_sultan_2020,gd_pedestrian_all_2020"
"gd_pedestrian_clients_nur_sultan_2021,gd_pedestrian_all_2020"
"gd_pedestrian_clients_odessa,gd_pedestrian_all"
"gd_pedestrian_clients_penza,gd_pedestrian_all"
"gd_pedestrian_clients_shadrinsk,gd_pedestrian_all"
"gd_pedestrian_clients_sochi,gd_pedestrian_all"
"gd_pedestrian_clients_starit_oskol_2021,gd_pedestrian_all"
"gd_pedestrian_clients_sterlitamak,gd_pedestrian_all_2020"
"gd_pedestrian_clients_sterlitamak_2021,gd_pedestrian_all_2020"
"gd_pedestrian_clients_tagil,gd_pedestrian_all"
"gd_pedestrian_clients_tomsk,gd_pedestrian_all"
"gd_pedestrian_clients_tula,gd_pedestrian_all"
"gd_pedestrian_clients_urga,gd_pedestrian_all_2020"
"gd_pedestrian_clients_uz_sax,gd_pedestrian_all"
"gd_pedestrian_clients_volgograd,gd_pedestrian_all"
"gd_pedestrian_clients_vologda,gd_pedestrian_all"
"gd_pedestrian_clients_volzh,gd_pedestrian_all"
"gd_pedestrian_clients_voronezh,gd_pedestrian_all"
"gd_pedestrian_clients_yakutsk,gd_pedestrian_all"
"gp_exceptions,hewhouses_currect_surgut_final"
"group_by_comment_staff,ticket_otdel_reklam"
"group_by_comment_ticket,crm_omni_ticket_tild"
"group_by_comment_ticket,operator_reklam_work_time_final_new"
"group_by_comment_ticket,ticket_all_finall"
"group_by_comment_ticket,ticket_newhouses_and_build"
"group_by_comment_ticket,voronka_sale_object"
"group_by_comment_ticket,voronka_ticket_buyer"
"group_by_comment_ticket,voronka_ticket_buyer_test"
"group_by_message_ticket,ticket_all_finall"
"group_change_object,object_care_all"
"group_ries_manager_stats_days,deals_new"
"helper_working_time,mortgage_for_time_prepare_final"
"hewhouse_audit,newhouse_audit_final"
"hr_abakan,hr_franch"
"hr_abakan,hr_franch_region_all"
"hr_achinsk,hr_franch"
"hr_achinsk,hr_franch_region_all"
"hr_aktobe,hr_franch"
"hr_alapaevsk,hr_franch"
"hr_alekseevka,hr_franch"
"hr_alekseevka,hr_franch_region_all"
"hr_almaty,hr_franch"
"hr_almaty,hr_franch_region_all"
"hr_almetevsk,hr_franch"
"hr_anapa,hr_franch"
"hr_anapa,hr_franch_region_all"
"hr_angarsk,hr_franch_new"
"hr_arhangelsk,hr_franch_new"
"hr_armavir,hr_franch_new"
"hr_arsenev,hr_franch"
"hr_astana,hr_franch"
"hr_astana,hr_franch_region_all"
"hr_atirau,hr_franch_new"
"hr_balashov,hr_franch"
"hr_balashov,hr_franch_region_all"
"hr_barnaul,hr_franch"
"hr_barnaul,hr_franch_region_all"
"hr_belgorod,hr_franch"
"hr_belgorod,hr_franch_region_all"
"hr_belogorsk,hr_franch"
"hr_berdsk,hr_franch"
"hr_berdsk,hr_franch_region_all"
"hr_biisk,hr_franch"
"hr_bishkek,hr_franch"
"hr_bishkek,hr_franch_region_all"
"hr_blagoveschensk,hr_franch"
"hr_bogandinsk,hr_franch_region_all"
"hr_bryansk,hr_franch"
"hr_bryansk,hr_franch_region_all"
"hr_chelyabinsk,hr_franch_region_all"
"hr_chelyabinsk,hr_regions"
"hr_cherepovec,hr_franch"
"hr_cherepovec,hr_franch_region_all"
"hr_cherkessk,hr_franch_new"
"hr_chernogorsk,hr_franch"
"hr_chita,hr_franch"
"hr_chita,hr_franch_region_all"
"hr_dmitrov,hr_franch"
"hr_domodedovo,hr_regions"
"hr_dzerzhinsk,hr_regions"
"hr_eisk,hr_franch"
"hr_ekb,hr_franch"
"hr_ekb,hr_franch_region_all"
"hr_engels,hr_franch"
"hr_engels,hr_franch_region_all"
"hr_evpatoriya,hr_franch_new"
"hr_franch,hr_turnover"
"hr_gatchina,hr_franch_region_all"
"hr_gatchina,hr_regions"
"hr_geledjik,hr_franch"
"hr_geledjik,hr_franch_region_all"
"hr_gorno_altaisk,hr_franch_new"
"hr_great_novgorod,hr_franch"
"hr_great_novgorod,hr_franch_region_all"
"hr_grozniy,hr_franch"
"hr_grozniy,hr_franch_region_all"
"hr_habarovsk,hr_franch"
"hr_habarovsk,hr_franch_region_all"
"hr_hanty_mansiysk,hr_franch"
"hr_hanty_mansiysk,hr_franch_region_all"
"hr_hot_key,hr_franch"
"hr_irbit,hr_franch"
"hr_irbit,hr_franch_region_all"
"hr_irkutsk,hr_franch"
"hr_irkutsk,hr_franch_region_all"
"hr_ishim,hr_franch_region_all"
"hr_ishim,hr_regions"
"hr_ivanovo,hr_franch"
"hr_ivanovo,hr_franch_region_all"
"hr_izhevsk,hr_franch_region_all"
"hr_izhevsk,hr_regions"
"hr_kaliningrad,hr_franch"
"hr_kaliningrad,hr_franch_region_all"
"hr_kaluga,hr_franch"
"hr_kaluga,hr_franch_region_all"
"hr_kazan,hr_franch"
"hr_kazan,hr_franch_region_all"
"hr_kemerovo,hr_franch"
"hr_kemerovo,hr_franch_region_all"
"hr_kiev,hr_franch"
"hr_kiev,hr_franch_region_all"
"hr_kirov,hr_franch_region_all"
"hr_kirov,hr_regions"
"hr_kishinev,hr_franch"
"hr_kishinev,hr_franch_region_all"
"hr_klin,hr_franch"
"hr_kogalim,hr_franch_region_all"
"hr_kogalim,hr_regions"
"hr_kokshetau,hr_franch"
"hr_kolomna,hr_franch"
"hr_koms_amur,hr_franch"
"hr_koms_amur,hr_franch_region_all"
"hr_korsakov,hr_franch"
"hr_korsakov,hr_franch_region_all"
"hr_kostanay,hr_franch"
"hr_kostanay,hr_franch_region_all"
"hr_kostroma,hr_franch"
"hr_kostroma,hr_franch_region_all"
"hr_kotlas,hr_franch"
"hr_kotlas,hr_franch_region_all"
"hr_krasnodar,hr_franch"
"hr_krasnodar,hr_franch_region_all"
"hr_krasnoyarsk,hr_franch"
"hr_krasnoyarsk,hr_franch_region_all"
"hr_kurgan,hr_franch_region_all"
"hr_kurgan,hr_regions"
"hr_lipetsk,hr_franch"
"hr_lipetsk,hr_franch_region_all"
"hr_mahachkala,hr_franch"
"hr_mahachkala,hr_franch_region_all"
"hr_maikop,hr_franch_new"
"hr_meleyz,hr_franch"
"hr_mezhdurechensk,hr_franch"
"hr_miass,hr_franch"
"hr_miass,hr_franch_region_all"
"hr_minsk,hr_franch"
"hr_minsk,hr_franch_region_all"
"hr_moscow_north,hr_franch_region_all"
"hr_moscow_north,hr_regions"
"hr_moscow_south,hr_franch_region_all"
"hr_moscow_south,hr_regions"
"hr_moskva,hr_franch_region_all"
"hr_moskva,hr_regions"
"hr_murom,hr_franch"
"hr_murom,hr_franch_region_all"
"hr_nab_chel1,hr_franch_region_all"
"hr_nab_chel1,hr_regions"
"hr_nadim,hr_franch"
"hr_nadim,hr_franch_region_all"
"hr_nalchik,hr_franch_new"
"hr_naro_fominsk,hr_franch"
"hr_nazran,hr_franch"
"hr_nefteyugansk,hr_franch"
"hr_nefteyugansk,hr_franch_region_all"
"hr_nevinnomusk,hr_franch_new"
"hr_new_ufa,hr_franch"
"hr_new_volgograd,hr_regions"
"hr_nizhnevartovsk,hr_franch"
"hr_nizhnevartovsk,hr_franch_region_all"
"hr_nizhnij_novgorod,hr_franch"
"hr_nizhnij_novgorod,hr_franch_region_all"
"hr_nizhniy_tagil,hr_franch_region_all"
"hr_nizhniy_tagil,hr_regions"
"hr_n_novgorod_fil,hr_franch_new"
"hr_norilsk,hr_franch"
"hr_norilsk,hr_franch_region_all"
"hr_novii_oskol,hr_franch"
"hr_novodvinsk,hr_franch"
"hr_novorossiysk,hr_franch"
"hr_novorossiysk,hr_franch_region_all"
"hr_obninsk,hr_franch_new"
"hr_omsk,hr_franch_region_all"
"hr_omsk,hr_regions"
"hr_orel,hr_franch"
"hr_orel,hr_franch_region_all"
"hr_orenburg,hr_regions"
"hr_ozersk,hr_franch"
"hr_ozersk,hr_franch_region_all"
"hr_pavlodar,hr_franch"
"hr_pavlodar,hr_franch_region_all"
"hr_pavlovskiy_posad,hr_franch"
"hr_penza,hr_franch"
"hr_penza,hr_franch_region_all"
"hr_perm,hr_franch"
"hr_perm,hr_franch_region_all"
"hr_perm2,hr_franch"
"hr_pervouralsk,hr_franch_new"
"hr_petr_kam,hr_franch"
"hr_petropavlovsk_new,hr_franch"
"hr_petropavlovsk_new,hr_franch_region_all"
"hr_petrozavodsk,hr_franch"
"hr_petrozavodsk,hr_franch_region_all"
"hr_podolsk,hr_franch"
"hr_podolsk,hr_franch_region_all"
"hr_pokrov,hr_franch"
"hr_pokrov,hr_franch_region_all"
"hr_poltava,hr_franch_new"
"hr_prohlad,hr_franch"
"hr_prohlad,hr_franch_region_all"
"hr_prokopyevsk,hr_franch"
"hr_pskov,hr_franch_new"
"hr_pyatigorsk,hr_franch_new"
"hr_rakitnoe,hr_franch_new"
"hr_realtors,hr_realtors_new"
"hr_realtors,hr_turnover"
"hr_realtors_new,hr_test_stats"
"hr_regions,count_weeks_regions"
"hr_regions,hr_regions_2"
"hr_regions,hr_turnover"
"hr_rostov_na_dony,hr_regions"
"hr_ryazan,hr_franch"
"hr_ryazan,hr_franch_region_all"
"hr_saki,hr_franch"
"hr_salavat,hr_franch"
"hr_salavat,hr_franch_region_all"
"hr_samara,hr_franch_region_all"
"hr_saransk,hr_regions"
"hr_saratov,hr_franch"
"hr_saratov,hr_franch_region_all"
"hr_saratov_new,hr_franch"
"hr_saratov_new,hr_franch_region_all"
"hr_semei,hr_franch_new"
"hr_sevastopol,hr_franch_region_all"
"hr_sevastopol,hr_regions"
"hr_severodvinsk,hr_franch"
"hr_severodvinsk,hr_franch_region_all"
"hr_seversk,hr_franch_new"
"hr_shadrinsk,hr_franch"
"hr_shadrinsk,hr_franch_region_all"
"hr_sheksna,hr_franch"
"hr_sheksna,hr_franch_region_all"
"hr_shymkent,hr_franch"
"hr_siktivkar,hr_franch"
"hr_siktivkar,hr_franch_region_all"
"hr_simf,hr_franch"
"hr_simf,hr_franch_region_all"
"hr_smolensk,hr_franch"
"hr_smolensk,hr_franch_region_all"
"hr_sochi,hr_franch"
"hr_sochi,hr_franch_region_all"
"hr_spb,hr_franch_region_all"
"hr_spb,hr_regions"
"hr_starii_oskol,hr_franch_new"
"hr_stavropol,hr_franch"
"hr_stavropol,hr_franch_region_all"
"hr_sterlitamak,hr_franch"
"hr_sterlitamak,hr_franch_region_all"
"hr_sumi,hr_franch"
"hr_surgut,hr_franch_region_all"
"hr_surgut,hr_regions"
"hr_svobodniy,hr_franch"
"hr_taganrog,hr_franch_new"
"hr_talica,hr_regions"
"hr_tambov,hr_franch"
"hr_tambov,hr_franch_region_all"
"hr_temruk,hr_franch"
"hr_temruk,hr_franch_region_all"
"hr_tobolsk,hr_franch_region_all"
"hr_tobolsk,hr_regions"
"hr_tuapse,hr_franch_new"
"hr_tula,hr_franch"
"hr_tula,hr_franch_region_all"
"hr_turnover,deleted_realtors23_final"
"hr_tuymazhi,hr_franch"
"hr_tuymazhi,hr_franch_region_all"
"hr_tver,hr_franch"
"hr_tver,hr_franch_region_all"
"hr_ufa1,hr_franch"
"hr_ufa1,hr_franch_region_all"
"hr_ugra,hr_franch"
"hr_uhta,hr_franch"
"hr_uhta,hr_franch_region_all"
"hr_ulan_ude,hr_franch"
"hr_ulan_ude,hr_franch_region_all"
"hr_ulyanovsk,hr_franch"
"hr_ulyanovsk,hr_franch_region_all"
"hr_urengoy,hr_franch_region_all"
"hr_urengoy,hr_regions"
"hr_users,all_salary_user"
"hr_users,all_uploads_to_sites_moskow"
"hr_users,belgorod_object_paper"
"hr_users,business_trip_final"
"hr_users,call_ries_ticket"
"hr_users,commod_urmodule"
"hr_users,cont_deals"
"hr_users,converse_buy_1"
"hr_users,count_mortgage_group_users"
"hr_users,count_user_filial"
"hr_users,created_objects_from_2015"
"hr_users,deals_commission_all"
"hr_users,dr_deals_commissions_final"
"hr_users,fields_for_calculating_sale_conversion"
"hr_users,last_user_upload_photos"
"hr_users,lease_group_parametr"
"hr_users,manager_groups_count"
"hr_users,mortgage_action_final"
"hr_users,nsk_sites_paper"
"hr_users,object_additional_fields_all_new"
"hr_users,objects_complaints"
"hr_users,ost_contract_commission_new"
"hr_users,ost_contract_commission_payments_new_all"
"hr_users,ost_ticket_contract_distinct"
"hr_users,other_params_moscow_user"
"hr_users,paper_sites_summ_2017"
"hr_users,params_online_instruments"
"hr_users,params_tyumen_cks_service"
"hr_users,payment_nalogi_new"
"hr_users,payment_zp"
"hr_users,pereadresa_ries"
"hr_users,podborka_leases"
"hr_users,project374_user_chislennost_srez"
"hr_users,project374_users_stazh_uvoleno_srez"
"hr_users,risk_zone"
"hr_users,sk_time_to_staff"
"hr_users,srez_po_baze_rieltorov_all"
"hr_users,ticket_all_finall"
"hr_users,transfer_objects"
"hr_users,user_active_srez"
"hr_users,user_login"
"hr_users,users_log_change_manager"
"hr_users,users_login_union"
"hr_users,view_price_final"
"hr_users,voronka_ticket_buyer_test"
"hr_users_additional_field,beginner_adaptation_final"
"hr_users_additional_field,count_user_filial"
"hr_users_additional_field,deals_new"
"hr_users_additional_field,deleted_realtors23_final"
"hr_users_additional_field,mortgage_action_final"
"hr_users_additional_field,project374_user_chislennost_srez"
"hr_users_additional_field,project374_users_stazh_uvoleno_srez"
"hr_valuiki,hr_franch"
"hr_valuiki,hr_franch_region_all"
"hr_verhnaya_salda,hr_franch"
"hr_verhnaya_salda,hr_franch_region_all"
"hr_vladimir,hr_franch"
"hr_vladimir,hr_franch_region_all"
"hr_vladivostok,hr_franch"
"hr_vladivostok,hr_franch_region_all"
"hr_volgograd,hr_franch"
"hr_volgograd,hr_franch_region_all"
"hr_vologda,hr_franch"
"hr_vologda,hr_franch_region_all"
"hr_volokon,hr_franch"
"hr_volokon,hr_franch_region_all"
"hr_voronezh,hr_franch"
"hr_voronezh,hr_franch_region_all"
"hr_voskresensk,hr_franch"
"hr_voskresensk,hr_franch_region_all"
"hr_vsevolozhsk,hr_regions"
"hr_yakutsk,hr_franch"
"hr_yakutsk,hr_franch_region_all"
"hr_yalta,hr_franch"
"hr_yalutorovsk,hr_franch_region_all"
"hr_yalutorovsk,hr_regions"
"hr_yaroslavl,hr_franch"
"hr_yaroslavl,hr_franch_region_all"
"hr_yoshkar_ola,hr_franch"
"hr_yoshkar_ola,hr_franch_region_all"
"hr_yuzhno_sahalimsk,hr_franch"
"hr_yuzhno_sahalimsk,hr_franch_region_all"
"hr_yuzhnouralsk,hr_franch_new"
"hr_zavodoukovsk,hr_franch_region_all"
"hr_zelenogorsk,hr_franch"
"hr_zheleznogorsk,hr_franch"
"hr_zheleznogorsk,hr_franch_region_all"
"hr_zlatoust,hr_franch"
"hr_zlatoust,hr_franch_region_all"
"i_banks,all_deals"
"i_banks,deals_76"
"i_banks,dr_advansed_report_min"
